3160,0,11,600,
3160,0,11,700,
3160,0,11,780,
3160,0,11,860,
3160,0,11,940,
3160,0,11,1020,
3160,0,11,1180,
3160,0,11,1100,
3050,0,11,450,
3050,0,11,550,
3050,0,11,650,
3050,0,11,740,
3050,0,11,900,
3050,0,11,980,
3050,0,11,1060,
3050,1,2,510,
3050,1,2,410,
3050,1,2,610,
3050,1,2,710,
3050,1,2,790,
3050,1,2,870,
3050,1,2,950,
3050,1,2,1030,
3050,1,2,1110,
3050,1,2,1190,
3050,0,11,820,
3050,0,11,1140,
2940,0,11,1120,
2940,1,2,460,
2940,1,2,560,
2940,1,2,660,
2940,1,2,750,
2940,1,2,830,
2940,1,2,910,
2940,1,2,990,
2940,1,2,1070,
2940,1,2,1150,
2930,0,11,1090,
2920,0,11,1060,
2910,0,11,1030,
2900,0,11,1000,
2890,0,11,970,
2880,0,11,940,
2870,0,11,910,
2860,0,11,880,
2850,0,11,850,
2840,0,11,820,
2830,0,11,790,
2820,1,2,1130,
2820,0,11,760,
2810,0,11,730,
2810,1,2,1100,
2800,0,11,700,
2800,1,2,1070,
2790,0,11,670,
2790,1,2,1040,
2780,0,11,640,
2780,1,2,1010,
2770,0,11,610,
2770,1,2,980,
2760,0,11,580,
2760,1,2,950,
2750,0,11,550,
2750,1,2,920,
2740,0,11,520,
2740,1,2,890,
2730,0,11,490,
2730,1,2,860,
2720,0,11,460,
2720,1,2,830,
2710,0,11,430,
2710,1,2,800,
2700,0,11,400,
2700,1,2,770,
2690,1,2,750,
2680,1,2,720,
2670,1,2,690,
2660,1,2,660,
2650,1,2,630,
2640,1,2,600,
2630,1,2,570,
2620,1,2,540,
2610,1,2,510,
2600,1,2,480,
2590,1,2,450,
2580,1,2,420,
2450,0,7,660,
2450,0,7,890,
2350,0,5,730,
2350,0,5,820,
2340,0,5,730,
2340,0,5,820,
2330,0,5,730,
2330,0,5,820,
2320,0,5,730,
2320,0,5,820,
2310,0,5,730,
2310,0,5,820,
2300,0,5,820,
2300,0,5,730,
2200,0,6,590,
2190,0,10,1000,
2160,0,10,930,
2120,0,10,850,
2080,0,10,770,
2040,0,10,690,
2000,0,6,940,
2000,0,10,600,
1960,0,10,530,
1910,0,11,400,
1910,0,11,500,
1900,0,11,1060,
1900,0,11,1170,
1810,0,0,780,
1810,0,0,800,
1810,0,0,920,
1810,0,0,620,
1810,0,0,600,
1810,0,0,580,
1810,0,0,560,
1810,0,0,940,
1810,0,0,760,
1810,0,0,740,
1810,0,0,960,
1810,0,0,980,
1520,0,9,730,
1520,0,9,840,
1480,0,2,890,
1480,0,2,680,
1440,0,5,460,
1430,0,5,1090,
1430,0,5,460,
1420,0,5,1090,
1420,0,5,460,
1410,0,5,460,
1410,0,5,1090,
1400,0,1,1060,
1400,0,5,460,
1400,0,5,1090,
1390,0,5,460,
1390,0,5,1090,
1380,0,5,460,
1380,0,5,1090,
1370,0,5,1090,
1370,0,5,460,
1330,0,4,850,
1330,0,4,930,
1330,0,4,610,
1330,0,4,690,
1180,0,10,870,
1180,0,10,710,
1150,0,6,560,
1150,0,6,1010,
1140,0,10,750,
1140,0,10,830,
1100,0,10,790,
1050,0,3,1070,
1030,0,3,730,
990,0,3,480,
960,0,9,400,
960,0,9,1170,
920,0,11,790,
920,0,11,950,
920,0,11,1110,
920,0,11,610,
920,0,11,420,
660,0,8,890,
660,0,8,610,
660,0,8,630,
660,0,8,650,
660,0,8,910,
660,0,8,930,
660,0,8,950,
660,0,8,970,
660,0,8,590,
660,0,8,570,
660,0,8,550,
660,0,8,990,
600,0,8,750,
600,0,8,730,
600,0,8,710,
600,0,8,810,
600,0,8,830,
600,0,8,770,
600,0,8,790,
590,0,10,460,
590,0,2,590,
590,0,2,940,
590,0,10,1110,
480,0,5,820,
480,0,5,720,
290,0,11,640,
290,0,9,1150,
290,0,9,420,
290,0,11,900,
60,0,2,650,
60,0,2,870,
50,0,6,570,
50,0,6,960,
